identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/availabilityZone,product/capacitystatus,product/classicnetworkingsupport,product/clockSpeed,product/currentGeneration,product/dedicatedEbsThroughput,product/dedicatedEbsThroughputDescription,product/durability,product/ecu,product/enhancedNetworkingSupported,product/feeCode,product/feeDescription,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gpuMemory,product/group,product/groupDescription,product/instance,product/instanceFamily,product/instanceFamilyCategory,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/marketoption,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/queueType,product/region,product/regionCode,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/usagetype,product/vcpu,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
jdso2nmv2i7bxbenx366fmzbx6mhvwunogofriegbernkyy63j7q,2026-04-21T12:00:00Z/2026-04-21T13:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-21T12:00:00Z,2026-04-21T13:00:00Z,AmazonS3,Requests-Tier2,ReadBucketOwnershipControls,,fincloud-cur-bucket-123,6.0000000000,,,USD,0.0000004000,0.0000024000,0.0000004000,0.0000024000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000024000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
4djwupj5bynmmincqukqvdm262ur7g353hv5by4oofak4t6mcv7a,2026-04-20T21:00:00Z/2026-04-20T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-20T21:00:00Z,2026-04-20T22:00:00Z,AmazonS3,Requests-Tier2,ReadBucketPolicy,,fincloud-data-123,2.0000000000,,,USD,0.0000004000,0.0000008000,0.0000004000,0.0000008000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000008000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
75gzikspftmmnm2vrbtbln56bxak4ptkmvfm6ledd46mrqesw5iq,2026-04-19T20:00:00Z/2026-04-19T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T20:00:00Z,2026-04-19T21:00:00Z,AmazonS3,Requests-Tier2,ReadBucketPublicAccessBlock,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
7izxurnd6bat732vdn7gnsfhgtg74jyb4bmbglxnagzazq4d7xaa,2026-04-20T20:00:00Z/2026-04-20T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-20T20:00:00Z,2026-04-20T21:00:00Z,AmazonS3,Requests-Tier2,ReadBucketPublicAccessBlock,,fincloud-data-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
axfw5vrsgjlgk72g7hvysrrcvd4h47tm33unag5zr5osluhpl3rq,2026-04-19T20:00:00Z/2026-04-19T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T20:00:00Z,2026-04-19T21:00:00Z,AmazonS3,Requests-Tier2,ReadBucketServerSideEncryption,,fincloud-cur-bucket-123,2.0000000000,,,USD,0.0000004000,0.0000008000,0.0000004000,0.0000008000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000008000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
axfw5vrsgjlgk72g7hvysrrcvd4h47tm33unag5zr5osluhpl3rq,2026-04-19T21:00:00Z/2026-04-19T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T21:00:00Z,2026-04-19T22:00:00Z,AmazonS3,Requests-Tier2,ReadBucketServerSideEncryption,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
pozopv2ykp3nwkpmknbehjeaalstus4g6sngnilyhqxmnat5ef4q,2026-04-20T20:00:00Z/2026-04-20T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-20T20:00:00Z,2026-04-20T21:00:00Z,AmazonS3,Requests-Tier2,ReadBucketServerSideEncryption,,fincloud-data-123,5.0000000000,,,USD,0.0000004000,0.0000020000,0.0000004000,0.0000020000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000020000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
axfw5vrsgjlgk72g7hvysrrcvd4h47tm33unag5zr5osluhpl3rq,2026-04-21T00:00:00Z/2026-04-21T01:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-21T00:00:00Z,2026-04-21T01:00:00Z,AmazonS3,Requests-Tier2,ReadBucketServerSideEncryption,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
axfw5vrsgjlgk72g7hvysrrcvd4h47tm33unag5zr5osluhpl3rq,2026-04-26T00:00:00Z/2026-04-26T01:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-26T00:00:00Z,2026-04-26T01:00:00Z,AmazonS3,Requests-Tier2,ReadBucketServerSideEncryption,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
bbvni36kswiuoj6hl27e4ocpszjpnrcvyzabcza54i4nwj4hmhnq,2026-04-19T20:00:00Z/2026-04-19T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T20:00:00Z,2026-04-19T21:00:00Z,AmazonS3,Requests-Tier2,ReadLocation,,fincloud-cur-bucket-123,4.0000000000,,,USD,0.0000004000,0.0000016000,0.0000004000,0.0000016000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000016000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
kpivunxwh7sg5bqdzlo5knudf2xjgg3stpz25g55tmdwk56hhaeq,2026-04-19T20:00:00Z/2026-04-19T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T20:00:00Z,2026-04-19T21:00:00Z,AmazonS3,Requests-Tier2,ReadLogProps,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
kpivunxwh7sg5bqdzlo5knudf2xjgg3stpz25g55tmdwk56hhaeq,2026-04-19T21:00:00Z/2026-04-19T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T21:00:00Z,2026-04-19T22:00:00Z,AmazonS3,Requests-Tier2,ReadLogProps,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
jrqgh3cr75jtoqccib7z2slcrx5dy6djf3m5fttedmztgsd6da7q,2026-04-20T20:00:00Z/2026-04-20T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-20T20:00:00Z,2026-04-20T21:00:00Z,AmazonS3,Requests-Tier2,ReadLogProps,,fincloud-data-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
kpivunxwh7sg5bqdzlo5knudf2xjgg3stpz25g55tmdwk56hhaeq,2026-04-21T00:00:00Z/2026-04-21T01:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-21T00:00:00Z,2026-04-21T01:00:00Z,AmazonS3,Requests-Tier2,ReadLogProps,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
kpivunxwh7sg5bqdzlo5knudf2xjgg3stpz25g55tmdwk56hhaeq,2026-04-26T00:00:00Z/2026-04-26T01:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-26T00:00:00Z,2026-04-26T01:00:00Z,AmazonS3,Requests-Tier2,ReadLogProps,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
zbnebjxpfvmxcvfmuvpnjmo76i43uxjqbjni7aaq7z5mru3e52ea,2026-04-20T08:00:00Z/2026-04-20T09:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-20T08:00:00Z,2026-04-20T09:00:00Z,AmazonS3,Requests-Tier2,ReadObjectTagging,,fincloud-cur-bucket-123,3.0000000000,,,USD,0.0000004000,0.0000012000,0.0000004000,0.0000012000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000012000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
zbnebjxpfvmxcvfmuvpnjmo76i43uxjqbjni7aaq7z5mru3e52ea,2026-04-20T20:00:00Z/2026-04-20T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-20T20:00:00Z,2026-04-20T21:00:00Z,AmazonS3,Requests-Tier2,ReadObjectTagging,,fincloud-cur-bucket-123,2.0000000000,,,USD,0.0000004000,0.0000008000,0.0000004000,0.0000008000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000008000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
zbnebjxpfvmxcvfmuvpnjmo76i43uxjqbjni7aaq7z5mru3e52ea,2026-04-21T08:00:00Z/2026-04-21T09:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-21T08:00:00Z,2026-04-21T09:00:00Z,AmazonS3,Requests-Tier2,ReadObjectTagging,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
zbnebjxpfvmxcvfmuvpnjmo76i43uxjqbjni7aaq7z5mru3e52ea,2026-04-21T12:00:00Z/2026-04-21T13:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-21T12:00:00Z,2026-04-21T13:00:00Z,AmazonS3,Requests-Tier2,ReadObjectTagging,,fincloud-cur-bucket-123,3.0000000000,,,USD,0.0000004000,0.0000012000,0.0000004000,0.0000012000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000012000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
vy5mfyctnovi2lttmbseby7vllhkldoe5azmujo7mraxnjq4watq,2026-04-19T20:00:00Z/2026-04-19T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T20:00:00Z,2026-04-19T21:00:00Z,AmazonS3,Requests-Tier2,ReadVersioningProps,,fincloud-cur-bucket-123,2.0000000000,,,USD,0.0000004000,0.0000008000,0.0000004000,0.0000008000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000008000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
vy5mfyctnovi2lttmbseby7vllhkldoe5azmujo7mraxnjq4watq,2026-04-19T22:00:00Z/2026-04-19T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T22:00:00Z,2026-04-19T23:00:00Z,AmazonS3,Requests-Tier2,ReadVersioningProps,,fincloud-cur-bucket-123,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
vy5mfyctnovi2lttmbseby7vllhkldoe5azmujo7mraxnjq4watq,2026-04-20T08:00:00Z/2026-04-20T09:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-20T08:00:00Z,2026-04-20T09:00:00Z,AmazonS3,Requests-Tier2,ReadVersioningProps,,fincloud-cur-bucket-123,7.0000000000,,,USD,0.0000004000,0.0000028000,0.0000004000,0.0000028000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,444249164969,USD,0.0000028000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
